student_id,day,1st_preference,2nd_preference,3rd_preference,priority
S384,tue,Dance,Entrepreneurship,AppDesign,medium
S384,wed,Volleyball,Parkour,Coding,medium
S384,thu,FirstAid,mediumDPrinting,CreativeWriting,medium
S385,mon,AppDesign,LeadershipWorkshop,DramaClub,medium
S385,tue,Mindfulness,SocialMediaMarketing,FilmProduction,medium
S385,wed,PuzzleSolving,BiologyResearch,DronePiloting,medium
S385,thu,SelfDefense,PhysicsExperiments,PuzzleSolving,medium
S386,mon,UXDesign,Pottery,MathClub,medium
S386,tue,TapDance,SocialMediaMarketing,Weightlifting,medium
S386,wed,Robotics,BiologyResearch,Theater,medium
S386,thu,Parkour,SoundEngineering,PuzzleSolving,medium
S387,mon,SocialMediaMarketing,Origami,Cycling,medium
S387,tue,FirstAid,Dance,AIClub,medium
S387,wed,CodingBootcamp,CyberSecurity,BoardGames,medium
S387,thu,AppDesign,Music,CreativeWriting,medium
S388,mon,Coding,SelfDefense,RoboticsClub,medium
S388,tue,Hockey,Singing,ChessClub,medium
S388,wed,Tennis,CostumeDesign,SpaceExploration,medium
S388,thu,SpaceExploration,Soccer,CreativeWriting,medium
S389,mon,AppDesign,ChemistryLab,Tennis,medium
S389,tue,Debate,DJing,PublicSpeaking,medium
S389,wed,LeadershipWorkshop,ChessClub,SoundEngineering,medium
S389,thu,SelfDefense,FilmProduction,SocialMediaMarketing,medium
S390,mon,UIDesign,SelfDefense,DataScience,medium
S390,tue,Cycling,WebDevelopment,DronePiloting,medium
S390,wed,Chess,Tennis,SelfDefense,medium
S390,thu,Skating,Chess,Volleyball,medium
S391,mon,Football,PhysicsExperiments,Origami,medium
S391,tue,Zumba,Volleyball,Painting,medium
S391,wed,Breakdancing,Art,PhysicsExperiments,medium
S391,thu,FilmProduction,Weightlifting,ChessClub,medium
S392,mon,BiologyResearch,Skating,ChessClub,medium
S392,tue,Breakdancing,PhysicsExperiments,Volleyball,medium
S392,wed,Parkour,SoundEngineering,Storytelling,medium
S392,thu,Weightlifting,Storytelling,Art,medium
S393,mon,Weightlifting,Poetry,Pottery,medium
S393,tue,PublicSpeaking,FirstAid,DramaClub,medium
S393,wed,Animation,AppDesign,Soccer,medium
S393,thu,RoboticsClub,Mindfulness,CreativeWriting,medium
S394,mon,Football,WildlifeConservation,DronePiloting,medium
S394,tue,Entrepreneurship,ClimateChange,MathClub,medium
S394,wed,Tennis,RoboticsClub,DigitalMarketing,medium
S394,thu,ClimateChange,Football,Entrepreneurship,medium
S395,mon,Animation,Astronomy,CodingBootcamp,medium
S395,tue,SpaceExploration,BiologyResearch,Skating,medium
S395,wed,FirstAid,CyberSecurity,Art,medium
S395,thu,Animation,CreativeArts,Cycling,medium
S396,mon,CreativeArts,mediumDPrinting,Weightlifting,medium
S396,tue,Coding,WebDevelopment,ScienceClub,medium
S396,wed,Art,PhysicsExperiments,BiologyResearch,medium
S396,thu,SpanishClub,SocialMediaMarketing,Mindfulness,medium
S397,mon,SpanishClub,Skating,WebDevelopment,medium
S397,tue,Theater,LeadershipWorkshop,Pottery,medium
S397,wed,Entrepreneurship,CostumeDesign,WebDevelopment,medium
S397,thu,Storytelling,DramaClub,FilmProduction,medium
S398,mon,Skating,Art,BoardGames,medium
S398,tue,Weightlifting,SocialMediaMarketing,Animation,medium
S398,wed,Poetry,Robotics,Pottery,medium
S398,thu,DataScience,RoboticsClub,Chess,medium
S399,mon,UIDesign,Volleyball,Mindfulness,medium
S399,tue,ChessClub,Volleyball,SelfDefense,medium
S399,wed,CostumeDesign,ClimateChange,UXDesign,medium
S399,thu,DataScience,Hockey,Entrepreneurship,medium
S400,mon,UXDesign,TapDance,Music,medium
S400,tue,Debate,ScienceClub,Zumba,medium
S400,wed,SelfDefense,SurvivalSkills,ChessClub,medium
S400,thu,UXDesign,ClimateChange,Dance,medium
S401,mon,Zumba,DramaClub,DronePiloting,medium
S401,tue,Football,ClimateChange,TapDance,medium
S401,wed,mediumDPrinting,Art,PublicSpeaking,medium
S401,thu,CostumeDesign,Meditation,Origami,medium
S402,mon,PhysicsExperiments,Singing,Volleyball,medium
S402,tue,Singing,SpanishClub,DramaClub,medium
S402,wed,Origami,Painting,MathClub,medium
S402,thu,AIClub,DigitalMarketing,Poetry,medium
S403,mon,RoboticsClub,BoardGames,DigitalMarketing,medium
S403,tue,Robotics,Volleyball,Chess,medium
S403,wed,Painting,Dance,Debate,medium
S403,thu,DramaClub,Parkour,Astronomy,medium
S404,mon,Storytelling,Dance,PuzzleSolving,medium
S404,tue,CostumeDesign,Robotics,Music,medium
S404,wed,CostumeDesign,Tennis,SocialMediaMarketing,medium
S404,thu,SoundEngineering,Animation,Poetry,medium
S405,mon,Debate,Theater,Parkour,medium
S405,tue,Zumba,FirstAid,UIDesign,medium
S405,wed,SelfDefense,Animation,Coding,medium
S405,thu,Football,SpanishClub,SpaceExploration,medium
S406,mon,WebDevelopment,Painting,Skating,medium
S406,tue,Parkour,SurvivalSkills,Mindfulness,medium
S406,wed,BoardGames,Swimming,Theater,medium
S406,thu,Skating,DJing,Animation,medium
S407,mon,FirstAid,WebDevelopment,Photography,medium
S407,tue,SpaceExploration,WebDevelopment,Animation,medium
S407,wed,PhysicsExperiments,Painting,Music,medium
S407,thu,Tennis,CreativeWriting,Parkour,medium
S408,mon,RoboticsClub,Debate,Zumba,medium
S408,tue,SpanishClub,Chess,Football,medium
S408,wed,CyberSecurity,DronePiloting,Tennis,medium
S408,thu,Soccer,AppDesign,DronePiloting,medium
S409,mon,ScienceClub,Coding,ChessClub,medium
S409,tue,Origami,ClimateChange,Hockey,medium
S409,wed,Art,TapDance,SoundEngineering,medium
S409,thu,CreativeWriting,SurvivalSkills,Volleyball,medium
S410,mon,DramaClub,Meditation,CostumeDesign,medium
S410,tue,PhysicsExperiments,FirstAid,Entrepreneurship,medium
S410,wed,CyberSecurity,PublicSpeaking,Football,medium
S410,thu,SoundEngineering,Tennis,Dance,medium
S411,mon,DigitalMarketing,Photography,BoardGames,medium
S411,tue,Music,BoardGames,UIDesign,medium
S411,wed,AppDesign,Meditation,CyberSecurity,medium
S411,thu,ClimateChange,Volleyball,Robotics,medium
S412,mon,CostumeDesign,Meditation,Dance,medium
S412,tue,FirstAid,CreativeArts,Art,medium
S412,wed,Photography,SpaceExploration,SocialMediaMarketing,medium
S412,thu,Robotics,Debate,Tennis,medium
S413,mon,LeadershipWorkshop,ClimateChange,RoboticsClub,medium
S413,tue,PuzzleSolving,Swimming,AIClub,medium
S413,wed,SocialMediaMarketing,UIDesign,ChemistryLab,medium
S413,thu,CyberSecurity,Mindfulness,CreativeWriting,medium
S414,mon,SpanishClub,DataScience,Swimming,medium
S414,tue,CreativeArts,TapDance,CostumeDesign,medium
S414,wed,Hockey,SpaceExploration,ScienceClub,medium
S414,thu,MathClub,Singing,AIClub,medium
S415,mon,Meditation,Soccer,LeadershipWorkshop,medium
S415,tue,Soccer,WildlifeConservation,ChemistryLab,medium
S415,wed,DigitalMarketing,CostumeDesign,Soccer,medium
S415,thu,Hockey,Music,SurvivalSkills,medium
S416,mon,Theater,CyberSecurity,SpaceExploration,medium
S416,tue,ClimateChange,MathClub,SelfDefense,medium
S416,wed,CostumeDesign,AppDesign,CodingBootcamp,medium
S416,thu,CostumeDesign,Music,SpanishClub,medium
S417,mon,SpanishClub,BiologyResearch,WildlifeConservation,medium
S417,tue,SoundEngineering,CostumeDesign,Coding,medium
S417,wed,Debate,DJing,Weightlifting,medium
S417,thu,Art,UIDesign,FirstAid,medium
S418,mon,Singing,Zumba,MathClub,medium
S418,tue,Astronomy,BoardGames,Photography,medium
S418,wed,UIDesign,Zumba,Robotics,medium
S418,thu,Weightlifting,UIDesign,SocialMediaMarketing,medium
S419,mon,BoardGames,Parkour,Weightlifting,medium
S419,tue,Astronomy,mediumDPrinting,PhysicsExperiments,medium
S419,wed,WebDevelopment,SelfDefense,Skating,medium
S419,thu,Theater,Skating,ScienceClub,medium
S420,mon,UXDesign,PublicSpeaking,Photography,medium
S420,tue,ClimateChange,AIClub,Theater,medium
S420,wed,Coding,Tennis,AIClub,medium
S420,thu,Poetry,Astronomy,WebDevelopment,medium
S421,mon,DronePiloting,Parkour,CodingBootcamp,medium
S421,tue,Soccer,Painting,Animation,medium
S421,wed,Animation,CostumeDesign,DJing,medium
S421,thu,Meditation,SpaceExploration,Robotics,medium
S422,mon,CodingBootcamp,ChemistryLab,Cycling,medium
S422,tue,Breakdancing,CostumeDesign,Dance,medium
S422,wed,Robotics,Parkour,Art,medium
S422,thu,Football,Mindfulness,Swimming,medium
S423,mon,BoardGames,AppDesign,PuzzleSolving,medium
S423,tue,AppDesign,Zumba,PublicSpeaking,medium
S423,wed,Weightlifting,Astronomy,DigitalMarketing,medium
S423,thu,Painting,Football,CreativeWriting,medium
S424,mon,Dance,Skating,ChemistryLab,medium
S424,tue,Dance,DigitalMarketing,BiologyResearch,medium
S424,wed,Breakdancing,DramaClub,Meditation,medium
S424,thu,Weightlifting,BoardGames,Meditation,medium
S425,mon,Swimming,Weightlifting,Robotics,medium
S425,tue,Tennis,Robotics,Zumba,medium
S425,wed,Meditation,Singing,PuzzleSolving,medium
S425,thu,Chess,SurvivalSkills,ScienceClub,medium
S426,mon,Weightlifting,SurvivalSkills,Art,medium
S426,tue,Cycling,DigitalMarketing,Photography,medium
S426,wed,Photography,PhysicsExperiments,SocialMediaMarketing,medium
S426,thu,SoundEngineering,WebDevelopment,Swimming,medium
S427,mon,Mindfulness,Football,Robotics,medium
S427,tue,TapDance,FirstAid,PublicSpeaking,medium
S427,wed,Debate,MathClub,PhysicsExperiments,medium
S427,thu,Poetry,Volleyball,Soccer,medium
S428,mon,Music,SurvivalSkills,CreativeWriting,medium
S428,tue,Cycling,UXDesign,Hockey,medium
S428,wed,ChessClub,Dance,Origami,medium
S428,thu,CyberSecurity,PhysicsExperiments,Volleyball,medium
S429,mon,Astronomy,SpaceExploration,DronePiloting,medium
S429,tue,ClimateChange,Animation,LeadershipWorkshop,medium
S429,wed,mediumDPrinting,Storytelling,Robotics,medium
S429,thu,Origami,CodingBootcamp,ChemistryLab,medium
S430,mon,Music,ChessClub,Skating,medium
S430,tue,WildlifeConservation,Mindfulness,SelfDefense,medium
S430,wed,UIDesign,BoardGames,AppDesign,medium
S430,thu,Skating,DigitalMarketing,SpanishClub,medium
S431,mon,WildlifeConservation,Breakdancing,mediumDPrinting,medium
S431,tue,Parkour,ClimateChange,Entrepreneurship,medium
S431,wed,Art,Meditation,CodingBootcamp,medium
S431,thu,Football,Astronomy,AIClub,medium
S432,mon,Origami,BiologyResearch,Parkour,medium
S432,tue,Singing,Coding,Dance,medium
S432,wed,SpanishClub,CreativeArts,WebDevelopment,medium
S432,thu,SelfDefense,Robotics,Chess,medium
S433,mon,PublicSpeaking,Coding,Soccer,medium
S433,tue,CodingBootcamp,Pottery,Parkour,medium
S433,wed,LeadershipWorkshop,Origami,BiologyResearch,medium
S433,thu,DJing,Volleyball,SelfDefense,medium
S434,mon,PuzzleSolving,UXDesign,CreativeArts,medium
S434,tue,Football,AIClub,Meditation,medium
S434,wed,BoardGames,Coding,ChessClub,medium
S434,thu,SpaceExploration,Breakdancing,SocialMediaMarketing,medium
S435,mon,Music,Cycling,Zumba,medium
S435,tue,SelfDefense,CreativeWriting,Robotics,medium
S435,wed,Animation,SocialMediaMarketing,Hockey,medium
S435,thu,RoboticsClub,Poetry,Swimming,medium
S436,mon,DataScience,WebDevelopment,Animation,medium
S436,tue,Entrepreneurship,FilmProduction,Pottery,medium
S436,wed,SocialMediaMarketing,Mindfulness,SpanishClub,medium
S436,thu,Swimming,Coding,DronePiloting,medium
S437,mon,Cycling,Art,WildlifeConservation,medium
S437,tue,Tennis,DronePiloting,Singing,medium
S437,wed,SocialMediaMarketing,Coding,Painting,medium
S437,thu,Painting,WebDevelopment,RoboticsClub,medium
S438,mon,DataScience,ChemistryLab,Singing,medium
S438,tue,UXDesign,Football,Singing,medium
S438,wed,SelfDefense,BiologyResearch,Art,medium
S438,thu,SurvivalSkills,SpaceExploration,DJing,medium
S439,mon,ScienceClub,Breakdancing,Astronomy,medium
S439,tue,ChessClub,Singing,DramaClub,medium
S439,wed,MathClub,CostumeDesign,Theater,medium
S439,thu,Origami,Music,Robotics,medium
S440,mon,ClimateChange,SoundEngineering,DataScience,medium
S440,tue,Animation,Weightlifting,BiologyResearch,medium
S440,wed,LeadershipWorkshop,mediumDPrinting,Astronomy,medium
S440,thu,DJing,SelfDefense,Art,medium
S441,mon,ScienceClub,Singing,PublicSpeaking,medium
S441,tue,Music,Theater,DJing,medium
S441,wed,SpaceExploration,Football,SpanishClub,medium
S441,thu,LeadershipWorkshop,ChessClub,Coding,medium
S442,mon,DJing,ScienceClub,Astronomy,medium
S442,tue,DataScience,Chess,ChessClub,medium
S442,wed,Origami,ChessClub,PhysicsExperiments,medium
S442,thu,CodingBootcamp,DataScience,Poetry,medium
S443,mon,Painting,WildlifeConservation,TapDance,medium
S443,tue,ChemistryLab,Zumba,CyberSecurity,medium
S443,wed,CreativeArts,FirstAid,CostumeDesign,medium
S443,thu,Cycling,Hockey,TapDance,medium
S444,mon,WebDevelopment,Poetry,Breakdancing,medium
S444,tue,ClimateChange,WebDevelopment,Mindfulness,medium
S444,wed,UXDesign,PhysicsExperiments,Painting,medium
S444,thu,FirstAid,Skating,DronePiloting,medium
S445,mon,DataScience,Theater,MathClub,medium
S445,tue,UXDesign,Singing,ScienceClub,medium
S445,wed,mediumDPrinting,Theater,FilmProduction,medium
S445,thu,CreativeWriting,DJing,ScienceClub,medium
S446,mon,Meditation,CostumeDesign,PuzzleSolving,medium
S446,tue,RoboticsClub,CreativeArts,Storytelling,medium
S446,wed,Mindfulness,Tennis,Art,medium
S446,thu,Meditation,Cycling,TapDance,medium
S447,mon,Hockey,PuzzleSolving,Origami,medium
S447,tue,SpaceExploration,UIDesign,MathClub,medium
S447,wed,PuzzleSolving,PublicSpeaking,ClimateChange,medium
S447,thu,Astronomy,DigitalMarketing,Animation,medium
S448,mon,SocialMediaMarketing,Coding,RoboticsClub,medium
S448,tue,MathClub,FirstAid,Animation,medium
S448,wed,PuzzleSolving,SoundEngineering,Breakdancing,medium
S448,thu,SocialMediaMarketing,Art,PublicSpeaking,medium
S449,mon,Meditation,Zumba,Dance,medium
S449,tue,Coding,TapDance,RoboticsClub,medium
S449,wed,TapDance,Weightlifting,WildlifeConservation,medium
S449,thu,DataScience,Coding,CostumeDesign,medium
S450,mon,SurvivalSkills,mediumDPrinting,Storytelling,medium
S450,tue,CostumeDesign,SoundEngineering,Soccer,medium
S450,wed,PhysicsExperiments,Art,UXDesign,medium
S450,thu,SelfDefense,SurvivalSkills,BoardGames,medium
S451,mon,SocialMediaMarketing,Parkour,ScienceClub,medium
S451,tue,Animation,ChessClub,Poetry,medium
S451,wed,DronePiloting,Cycling,DataScience,medium
S451,thu,FirstAid,TapDance,SpaceExploration,medium
S452,mon,SpaceExploration,Storytelling,PhysicsExperiments,medium
S452,tue,WildlifeConservation,Soccer,Cycling,medium
S452,wed,BoardGames,CreativeArts,FilmProduction,medium
S452,thu,Chess,Photography,Weightlifting,medium
S453,mon,Art,PublicSpeaking,Cycling,medium
S453,tue,Tennis,Art,ChemistryLab,medium
S453,wed,Music,Animation,Robotics,medium
S453,thu,Photography,DataScience,BiologyResearch,medium
S454,mon,RoboticsClub,Coding,ChemistryLab,medium
S454,tue,Painting,DataScience,CyberSecurity,medium
S454,wed,BiologyResearch,ChessClub,Dance,medium
S454,thu,Robotics,Hockey,AppDesign,medium
S455,mon,SelfDefense,Debate,AIClub,medium
S455,tue,PuzzleSolving,Meditation,Entrepreneurship,medium
S455,wed,WildlifeConservation,SoundEngineering,WebDevelopment,medium
S455,thu,Poetry,PublicSpeaking,FirstAid,medium
S456,mon,FilmProduction,Music,BiologyResearch,medium
S456,tue,Origami,Football,FirstAid,medium
S456,wed,Tennis,DronePiloting,Poetry,medium
S456,thu,RoboticsClub,SoundEngineering,PublicSpeaking,medium
S457,mon,Volleyball,Breakdancing,Storytelling,medium
S457,tue,SpanishClub,Photography,PublicSpeaking,medium
S457,wed,ClimateChange,Chess,Art,medium
S457,thu,Entrepreneurship,FilmProduction,DramaClub,medium
S458,mon,UIDesign,ScienceClub,SpanishClub,medium
S458,tue,PhysicsExperiments,CreativeArts,SpanishClub,medium
S458,wed,Parkour,SpanishClub,CodingBootcamp,medium
S458,thu,PuzzleSolving,DJing,Volleyball,medium
S459,mon,Soccer,DronePiloting,Singing,medium
S459,tue,PhysicsExperiments,Breakdancing,Skating,medium
S459,wed,Coding,Hockey,Cycling,medium
S459,thu,SurvivalSkills,Tennis,PhysicsExperiments,medium
S460,mon,Poetry,PublicSpeaking,Parkour,medium
S460,tue,PhysicsExperiments,ClimateChange,Zumba,medium
S460,wed,BoardGames,Weightlifting,Singing,medium
S460,thu,CreativeArts,Coding,Volleyball,medium
S461,mon,mediumDPrinting,Parkour,CreativeArts,medium
S461,tue,BoardGames,Poetry,Tennis,medium
S461,wed,ChessClub,AppDesign,Meditation,medium
S461,thu,Storytelling,CyberSecurity,Painting,medium
S462,mon,BiologyResearch,mediumDPrinting,Volleyball,medium
S462,tue,BiologyResearch,FirstAid,SocialMediaMarketing,medium
S462,wed,Origami,DataScience,BiologyResearch,medium
S462,thu,Singing,DJing,Mindfulness,medium
S463,mon,SocialMediaMarketing,Dance,MathClub,medium
S463,tue,DJing,WebDevelopment,Breakdancing,medium
S463,wed,ClimateChange,Cycling,RoboticsClub,medium
S463,thu,CreativeArts,Astronomy,Tennis,medium
S464,mon,DronePiloting,PuzzleSolving,Volleyball,medium
S464,tue,SpaceExploration,Tennis,Coding,medium
S464,wed,Chess,SoundEngineering,Breakdancing,medium
S464,thu,DJing,CodingBootcamp,Painting,medium
S465,mon,LeadershipWorkshop,UIDesign,SpanishClub,medium
S465,tue,Robotics,ChessClub,PuzzleSolving,medium
S465,wed,ChessClub,PhysicsExperiments,LeadershipWorkshop,medium
S465,thu,SpaceExploration,DramaClub,CreativeArts,medium
S466,mon,Zumba,Debate,Poetry,medium
S466,tue,Singing,Art,UIDesign,medium
S466,wed,Swimming,DataScience,Hockey,medium
S466,thu,DataScience,RoboticsClub,CostumeDesign,medium
S467,mon,Robotics,ChemistryLab,Chess,medium
S467,tue,Cycling,SelfDefense,Coding,medium
S467,wed,DronePiloting,Music,FirstAid,medium
S467,thu,MathClub,Volleyball,UIDesign,medium
S468,mon,MathClub,Zumba,Coding,medium
S468,tue,SocialMediaMarketing,PublicSpeaking,PuzzleSolving,medium
S468,wed,CyberSecurity,ChemistryLab,PuzzleSolving,medium
S468,thu,SurvivalSkills,Chess,Animation,medium
S469,mon,ChessClub,PublicSpeaking,DigitalMarketing,medium
S469,tue,DJing,Music,Meditation,medium
S469,wed,UIDesign,FilmProduction,LeadershipWorkshop,medium
S469,thu,Astronomy,SpaceExploration,Singing,medium
S470,mon,ChessClub,Parkour,RoboticsClub,medium
S470,tue,WebDevelopment,RoboticsClub,Skating,medium
S470,wed,Zumba,Weightlifting,PhysicsExperiments,medium
S470,thu,mediumDPrinting,CreativeArts,Chess,medium
S471,mon,Chess,Hockey,Tennis,medium
S471,tue,Astronomy,Cycling,WildlifeConservation,medium
S471,wed,ClimateChange,ChessClub,BiologyResearch,medium
S471,thu,SelfDefense,DJing,Tennis,medium
S472,mon,PublicSpeaking,Swimming,Origami,medium
S472,tue,Astronomy,Soccer,Skating,medium
S472,wed,CreativeWriting,PuzzleSolving,DronePiloting,medium
S472,thu,AppDesign,Pottery,ChemistryLab,medium
S473,mon,WebDevelopment,Hockey,Entrepreneurship,medium
S473,tue,Coding,Singing,BiologyResearch,medium
S473,wed,Pottery,UXDesign,CodingBootcamp,medium
S473,thu,Art,Hockey,BoardGames,medium
S474,mon,Breakdancing,BiologyResearch,SpanishClub,medium
S474,tue,Theater,Robotics,Swimming,medium
S474,wed,Zumba,Parkour,Photography,medium
S474,thu,DataScience,FirstAid,Dance,medium
S475,mon,Zumba,Pottery,MathClub,medium
S475,tue,Breakdancing,Painting,CostumeDesign,medium
S475,wed,Entrepreneurship,Skating,AIClub,medium
S475,thu,Parkour,DronePiloting,ScienceClub,medium
S476,mon,Art,SocialMediaMarketing,Football,medium
S476,tue,Weightlifting,Theater,Art,medium
S476,wed,Coding,Skating,CodingBootcamp,medium
S476,thu,PhysicsExperiments,AIClub,Robotics,medium
S477,mon,Robotics,LeadershipWorkshop,ScienceClub,medium
S477,tue,BoardGames,CyberSecurity,FilmProduction,medium
S477,wed,MathClub,SpanishClub,Football,medium
S477,thu,DataScience,Music,WildlifeConservation,medium
S478,mon,Chess,Origami,UIDesign,medium
S478,tue,Parkour,Painting,PuzzleSolving,medium
S478,wed,Storytelling,Soccer,Poetry,medium
S478,thu,Volleyball,WebDevelopment,Mindfulness,medium
S479,mon,Music,Tennis,Breakdancing,medium
S479,tue,PuzzleSolving,WebDevelopment,Astronomy,medium
S479,wed,SocialMediaMarketing,SpaceExploration,Astronomy,medium
